Student_ID,CGPA,SSC_Marks,HSC_Marks,Internship_Count,Internship_Duration_Months,Projects,Workshops_Certifications,Extracurricular_Activities,Active_Backlogs,Placement_Training,Placement_Status
STU09446,7.61,76.85,80.92,2,4,4,2,1,0,No,0
STU09447,6.01,50.28,50.63,1,3,7,2,3,1,Yes,1
STU09448,6.35,70.04,53.59,2,5,2,3,3,0,Yes,0
STU09449,6.05,47.41,55.85,0,0,1,1,2,0,No,0
STU09450,5.98,55.43,51.25,1,1,3,3,3,0,Yes,1
STU09451,7.53,71.71,76.5,2,6,2,2,3,2,No,1
STU09452,6.67,66.96,61.47,1,2,5,1,2,0,No,0
STU09453,9.39,90.91,89.41,0,0,3,2,3,0,Yes,1
STU09454,8.44,92.76,79.54,0,0,1,6,2,1,Yes,0
STU09455,8.51,90.01,88.98,1,2,4,0,2,2,No,1
STU09456,7.77,74.83,68.71,0,0,0,0,1,0,No,0
STU09457,6.51,77.74,56.73,2,3,5,4,2,0,Yes,0
STU09458,7.69,81.33,81.58,1,2,3,2,1,0,Yes,1
STU09459,6.6,58.16,57.54,0,0,2,2,4,2,Yes,0
STU09460,8.87,88.88,82.06,0,0,1,1,1,0,Yes,0
STU09461,7.46,78.68,85.63,0,0,1,1,2,0,Yes,0
STU09462,7.3,76.1,78.05,2,6,3,2,1,1,Yes,0
STU09463,7.15,73.11,67.98,1,2,1,2,2,1,Yes,1
STU09464,9.0,93.88,79.26,1,3,4,6,2,0,Yes,1
STU09465,5.35,53.71,35.0,3,12,6,2,2,0,Yes,1
STU09466,9.11,83.36,89.7,0,0,3,3,1,0,Yes,1
STU09467,6.79,77.09,69.03,0,0,1,1,0,1,No,0
STU09468,5.38,60.51,48.07,1,2,3,4,3,0,No,0
STU09469,6.13,60.04,41.97,1,2,4,3,4,0,No,0
STU09470,5.1,47.51,45.24,0,0,2,1,2,0,No,0
STU09471,7.75,79.09,72.83,1,3,2,2,4,0,No,0
STU09472,5.81,49.88,49.79,1,3,4,4,4,0,No,0
STU09473,7.19,69.68,79.51,0,0,3,3,1,2,No,0
STU09474,8.3,71.14,86.0,1,1,2,1,1,0,Yes,1
STU09475,6.23,65.52,56.8,0,0,5,4,1,1,Yes,0
STU09476,6.69,69.91,59.57,1,1,3,1,2,0,No,0
STU09477,5.5,39.42,48.97,1,1,4,1,1,0,No,1
STU09478,6.55,66.14,53.46,0,0,2,2,1,0,No,0
STU09479,9.96,89.71,90.09,1,1,3,5,2,0,Yes,1
STU09480,7.89,79.22,76.26,1,1,5,2,1,0,No,1
STU09481,6.7,65.87,54.98,0,0,1,5,0,0,Yes,0
STU09482,6.3,46.77,59.11,0,0,1,4,3,0,Yes,0
STU09483,6.95,67.02,50.7,0,0,0,1,1,0,No,1
STU09484,7.15,70.66,63.92,2,5,2,7,1,3,Yes,1
STU09485,6.52,60.78,60.97,0,0,2,1,0,0,Yes,0
STU09486,7.61,68.67,81.23,1,3,6,1,3,0,No,1
STU09487,5.9,55.51,52.66,1,2,4,1,2,1,No,0
STU09488,5.9,59.13,45.74,1,3,3,0,5,3,No,0
STU09489,7.43,76.74,70.99,0,0,1,4,4,0,Yes,1
STU09490,5.66,49.17,49.3,0,0,0,3,1,0,Yes,0
STU09491,7.84,95.85,86.08,0,0,2,3,2,0,Yes,0
STU09492,6.98,62.02,70.09,0,0,1,1,2,0,No,0
STU09493,4.9,51.18,49.1,1,1,5,1,0,1,No,0
STU09494,7.13,71.34,67.27,1,3,2,1,4,0,Yes,1
STU09495,5.06,59.2,37.7,0,0,1,1,1,0,Yes,0
STU09496,7.8,81.59,67.83,0,0,0,2,2,2,Yes,0
STU09497,6.71,66.81,58.4,2,5,5,3,1,0,Yes,1
STU09498,9.13,91.55,89.71,0,0,0,4,1,0,Yes,1
STU09499,8.23,77.22,77.56,1,2,3,1,3,0,No,1
STU09500,5.78,46.37,52.02,1,1,4,4,2,0,No,0
STU09501,4.68,44.31,38.2,1,3,1,3,4,0,Yes,0
STU09502,6.13,60.95,48.36,2,6,2,5,1,0,Yes,1
STU09503,5.6,51.49,55.54,2,6,1,0,2,0,No,0
STU09504,9.1,87.17,90.01,0,0,5,4,3,1,Yes,1
STU09505,6.99,75.87,62.8,0,0,2,2,3,0,Yes,0
STU09506,8.07,70.31,74.22,1,3,3,1,2,0,No,1
STU09507,6.67,54.8,65.27,0,0,2,2,3,0,No,0
STU09508,6.79,49.59,66.83,1,1,2,4,3,3,Yes,0
STU09509,6.96,74.52,68.11,2,3,4,1,3,0,No,1
STU09510,8.27,83.39,79.91,0,0,1,1,3,1,No,0
STU09511,7.36,79.13,63.76,1,1,5,2,1,0,No,1
STU09512,5.78,50.97,48.54,0,0,0,3,1,0,Yes,0
STU09513,8.87,93.72,93.03,2,3,4,5,1,0,Yes,1
STU09514,6.66,61.7,54.01,1,3,2,2,2,0,Yes,0
STU09515,6.48,62.16,56.99,0,0,0,5,2,1,Yes,0
STU09516,4.0,46.7,51.94,1,2,1,0,3,0,No,1
STU09517,7.73,80.53,73.68,0,0,3,1,1,0,No,0
STU09518,7.12,79.84,65.97,1,2,2,0,5,0,No,1
STU09519,7.11,59.95,58.59,0,0,4,4,2,0,Yes,0
STU09520,6.54,60.18,61.33,0,0,1,0,2,0,No,1
STU09521,6.34,58.94,50.31,0,0,0,0,0,0,No,0
STU09522,6.57,61.41,48.79,0,0,3,1,2,0,No,0
STU09523,7.53,73.49,67.16,0,0,2,0,3,1,No,0
STU09524,7.73,75.36,76.81,2,6,7,3,0,0,No,1
STU09525,6.73,72.77,51.11,1,3,2,2,0,0,No,1
STU09526,8.09,81.91,71.02,0,0,3,1,0,0,Yes,0
STU09527,6.91,81.0,66.73,1,3,3,5,2,1,Yes,1
STU09528,6.42,62.08,55.47,1,2,4,3,0,0,No,1
STU09529,7.23,69.65,62.91,1,2,2,1,0,0,No,1
STU09530,5.44,52.36,44.12,0,0,1,0,2,0,No,0
STU09531,7.27,72.66,79.44,1,3,3,2,2,0,No,0
STU09532,5.23,55.92,52.56,0,0,3,3,1,0,Yes,1
STU09533,5.82,44.97,48.33,0,0,1,4,1,1,Yes,0
STU09534,4.68,35.16,47.87,2,3,6,0,3,0,No,0
STU09535,6.8,66.84,62.4,0,0,0,0,1,0,No,0
STU09536,8.85,92.52,73.86,2,5,4,2,3,0,Yes,1
STU09537,6.87,67.39,50.96,0,0,1,2,2,0,Yes,0
STU09538,7.74,82.66,70.17,0,0,1,2,5,0,No,0
STU09539,9.71,92.71,77.1,1,1,3,4,2,0,Yes,0
STU09540,7.46,66.01,73.52,0,0,1,3,3,1,No,0
STU09541,6.12,56.75,48.76,2,4,6,2,1,0,Yes,1
STU09542,6.28,64.88,56.53,0,0,3,1,3,1,No,1
STU09543,7.0,68.88,67.5,1,2,4,2,3,0,No,1
STU09544,6.27,49.02,58.02,2,4,3,3,5,0,Yes,1
STU09545,6.36,56.06,49.48,0,0,1,3,2,3,No,0
STU09546,8.13,86.04,82.79,2,4,0,2,1,0,Yes,1
STU09547,8.18,93.9,74.4,1,2,4,1,3,1,No,1
STU09548,5.11,35.57,48.58,3,7,5,7,1,0,Yes,1
STU09549,6.06,56.5,58.67,0,0,0,3,0,0,Yes,1
STU09550,6.47,53.94,60.87,0,0,1,2,1,0,No,0
STU09551,7.69,81.06,73.95,2,4,5,4,4,0,Yes,1
STU09552,8.31,87.85,84.72,1,3,5,2,1,0,No,1
STU09553,10.0,88.49,77.69,2,3,2,4,3,0,Yes,1
STU09554,6.46,63.29,45.95,1,1,1,5,4,2,Yes,1
STU09555,6.52,67.18,60.14,1,1,3,3,2,0,No,0
STU09556,7.68,76.88,82.72,3,8,8,4,2,1,Yes,0
STU09557,6.22,48.17,45.8,1,3,8,1,0,0,Yes,0
STU09558,6.84,73.82,62.36,1,2,1,2,2,1,Yes,1
STU09559,6.52,65.33,59.99,3,6,0,3,1,0,Yes,1
STU09560,4.0,48.5,38.43,1,1,3,0,1,0,No,0
STU09561,7.14,65.94,65.05,1,2,1,1,5,0,No,1
STU09562,6.79,70.42,65.19,0,0,3,3,5,0,No,1
STU09563,8.46,97.63,83.02,0,0,0,4,4,0,Yes,1
STU09564,7.01,67.22,65.62,2,5,3,4,3,0,Yes,1
STU09565,5.56,50.42,40.96,3,12,3,0,1,0,No,0
STU09566,6.7,56.66,59.87,1,1,4,3,2,3,Yes,1
STU09567,4.6,41.52,40.45,2,5,8,0,2,1,No,0
STU09568,5.61,43.75,45.14,0,0,2,2,3,0,No,0
STU09569,7.73,79.3,72.27,0,0,1,1,3,0,Yes,0
STU09570,6.72,61.17,60.06,0,0,0,1,2,0,No,0
STU09571,8.06,84.32,73.88,0,0,1,1,1,0,Yes,1
STU09572,4.74,40.73,43.16,0,0,1,1,3,0,No,0
STU09573,6.72,62.32,58.14,0,0,2,4,1,0,Yes,0
STU09574,6.45,53.62,50.75,1,2,3,3,2,1,Yes,1
STU09575,8.1,83.51,67.7,1,3,1,4,3,0,Yes,0
STU09576,7.77,69.22,81.7,1,2,3,1,1,0,Yes,1
STU09577,7.74,79.52,80.09,0,0,1,4,1,1,Yes,0
STU09578,8.77,85.47,79.31,1,3,3,2,2,0,No,1
STU09579,6.58,62.23,62.23,0,0,1,0,4,1,Yes,0
STU09580,8.54,75.92,76.69,1,3,7,3,0,0,No,1
STU09581,5.8,55.69,46.92,0,0,2,3,2,0,Yes,0
STU09582,5.76,49.62,45.23,2,3,2,4,3,3,Yes,0
STU09583,7.87,81.35,75.38,0,0,0,1,5,0,Yes,0
STU09584,5.27,36.81,48.91,0,0,3,0,1,0,No,0
STU09585,7.66,70.17,72.22,0,0,3,4,1,0,No,1
STU09586,7.12,67.4,64.7,0,0,1,4,0,3,Yes,1
STU09587,8.23,91.83,85.04,0,0,3,5,4,0,No,1
STU09588,6.93,69.9,64.11,3,8,3,7,3,0,Yes,1
STU09589,7.06,69.68,62.35,0,0,3,3,3,0,Yes,0
STU09590,7.59,71.03,75.02,1,2,1,4,1,0,Yes,1
STU09591,6.24,49.84,59.44,0,0,3,4,1,0,No,0
STU09592,6.19,57.53,59.2,2,3,5,3,1,0,No,1
STU09593,7.55,80.27,65.12,1,1,1,1,2,0,No,1
STU09594,6.97,68.58,56.68,0,0,2,2,2,0,Yes,1
STU09595,6.53,70.77,63.51,0,0,1,2,2,0,No,0
STU09596,6.9,62.23,61.6,1,2,2,6,1,0,Yes,1
STU09597,8.83,88.52,71.24,1,1,3,2,2,0,Yes,1
STU09598,6.49,49.76,52.54,1,3,3,3,4,1,Yes,1
STU09599,6.46,60.65,53.74,1,2,4,2,2,0,No,1
STU09600,5.04,55.84,42.15,2,4,5,1,2,0,Yes,0
STU09601,6.95,60.85,68.68,0,0,3,1,3,0,No,0
STU09602,7.76,83.84,70.21,0,0,1,1,3,2,No,0
STU09603,7.96,89.77,83.74,2,5,5,3,2,1,Yes,1
STU09604,7.12,65.72,68.57,0,0,2,3,1,0,Yes,0
STU09605,8.1,85.19,71.67,3,12,9,4,2,0,No,1
STU09606,7.84,89.22,74.83,1,3,2,4,3,0,Yes,1
STU09607,8.28,85.4,83.98,1,3,2,2,2,3,Yes,0
STU09608,8.13,87.41,79.92,2,3,3,2,1,0,Yes,1
STU09609,8.81,76.64,86.56,2,3,4,0,2,0,No,0
STU09610,6.8,68.37,58.26,0,0,0,1,3,0,No,0
STU09611,5.47,52.39,49.62,1,1,1,0,4,0,Yes,0
STU09612,7.76,70.92,73.49,0,0,1,3,2,0,Yes,0
STU09613,7.9,74.67,92.73,1,3,1,2,1,0,Yes,1
STU09614,8.81,90.91,76.37,0,0,1,2,2,0,Yes,1
STU09615,8.47,83.66,98.67,0,0,2,1,2,0,Yes,1
STU09616,9.24,95.48,80.1,1,2,4,0,0,0,No,1
STU09617,7.71,80.16,82.92,1,3,4,1,2,0,Yes,0
STU09618,7.26,72.27,73.89,0,0,3,1,2,0,Yes,0
STU09619,5.41,47.81,40.37,0,0,1,1,2,3,No,0
STU09620,7.35,75.03,73.87,1,3,2,3,0,0,No,1
STU09621,6.36,62.96,52.17,1,3,8,0,1,0,No,0
STU09622,7.24,74.86,70.31,0,0,1,1,2,0,Yes,1
STU09623,7.06,66.34,66.77,0,0,1,1,1,0,Yes,1
STU09624,7.54,83.46,70.93,1,3,5,3,2,1,Yes,1
STU09625,6.89,69.96,60.42,2,5,2,2,1,0,Yes,1
STU09626,8.08,84.53,81.26,0,0,1,2,1,0,No,0
STU09627,4.0,45.67,36.7,3,9,4,1,2,0,Yes,0
STU09628,7.22,74.27,63.07,3,9,4,2,1,0,No,1
STU09629,8.38,73.85,87.57,1,1,2,0,5,0,Yes,1
STU09630,9.15,90.0,88.13,3,11,8,1,4,0,No,1
STU09631,7.84,89.61,68.92,0,0,1,5,3,0,Yes,1
STU09632,8.94,89.17,78.83,1,1,2,5,1,0,Yes,1
STU09633,7.19,71.35,55.03,1,2,3,0,4,0,Yes,0
STU09634,7.0,64.32,70.35,0,0,1,1,3,0,Yes,0
STU09635,7.61,79.82,77.99,2,4,4,2,4,0,No,1
STU09636,7.0,66.6,58.24,2,3,3,1,2,0,Yes,1
STU09637,6.1,62.7,55.74,1,3,1,1,2,1,No,1
STU09638,6.41,53.58,67.67,0,0,2,2,0,0,Yes,0
STU09639,5.72,48.37,38.85,0,0,1,1,2,0,Yes,1
STU09640,7.61,73.23,70.15,0,0,1,0,1,2,No,0
STU09641,7.01,79.1,55.72,0,0,4,4,1,1,Yes,0
STU09642,6.59,60.13,63.96,2,4,3,3,1,0,Yes,1
STU09643,6.35,54.58,54.29,0,0,3,1,5,1,No,1
STU09644,7.58,63.97,71.13,3,11,4,4,4,0,No,1
STU09645,7.9,74.98,78.82,2,6,5,1,1,0,No,1
STU09646,5.7,54.07,44.56,1,2,3,1,3,0,Yes,0
STU09647,5.52,52.74,44.18,1,3,5,3,1,2,No,1
STU09648,8.1,78.47,81.02,0,0,2,4,5,0,Yes,0
STU09649,5.42,45.36,42.28,1,2,3,2,1,0,Yes,1
STU09650,7.63,88.32,71.35,0,0,3,0,2,0,No,1
STU09651,8.86,100.0,83.61,0,0,0,1,0,0,No,1
STU09652,8.86,94.46,85.11,2,3,5,1,2,0,No,1
STU09653,7.85,89.19,80.44,0,0,0,4,2,0,Yes,1
STU09654,7.82,90.09,79.96,1,2,6,0,3,0,No,1
STU09655,9.59,100.0,77.44,0,0,2,2,4,0,Yes,1
STU09656,4.32,43.66,50.92,0,0,1,1,2,0,Yes,1
STU09657,6.47,54.25,56.87,1,3,2,1,2,0,Yes,0
STU09658,7.98,92.31,76.32,0,0,0,1,1,0,Yes,1
STU09659,6.61,55.87,53.24,1,2,1,2,0,0,No,0
STU09660,8.43,78.98,94.08,0,0,1,2,1,0,No,0
STU09661,6.95,61.12,78.32,1,3,0,4,2,0,Yes,1
STU09662,7.15,69.44,78.42,0,0,1,0,2,0,No,1
STU09663,6.68,50.82,60.46,0,0,3,3,1,0,Yes,1
STU09664,6.4,50.06,57.72,2,5,3,0,1,0,No,1
STU09665,6.37,54.49,64.17,1,3,3,0,2,0,Yes,1
STU09666,7.31,65.48,68.21,0,0,1,0,1,3,Yes,0
STU09667,6.11,61.3,55.17,0,0,2,0,3,1,No,0
STU09668,8.1,82.4,80.72,0,0,1,0,4,0,No,0
STU09669,7.75,82.2,87.25,1,3,5,2,1,0,Yes,1
STU09670,8.26,86.71,89.52,1,1,1,7,2,0,Yes,1
STU09671,5.7,49.68,47.09,0,0,2,1,1,0,No,0
STU09672,5.05,53.0,53.22,0,0,2,0,1,1,Yes,0
STU09673,7.0,70.47,64.73,2,6,4,0,2,0,No,1
STU09674,10.0,87.98,83.62,0,0,1,2,3,0,Yes,1
STU09675,8.46,75.24,80.63,1,1,2,6,3,1,Yes,1
STU09676,6.36,61.25,56.02,3,12,3,0,1,0,No,1
STU09677,7.49,67.67,67.53,2,5,5,2,4,0,No,0
STU09678,7.84,81.98,73.6,0,0,1,5,1,1,Yes,1
STU09679,5.43,49.45,37.31,0,0,4,1,1,0,No,0
STU09680,8.58,77.89,78.12,0,0,2,3,2,2,Yes,1
STU09681,6.81,66.37,63.23,0,0,1,2,3,0,Yes,0
STU09682,6.9,67.32,69.42,1,3,1,2,0,0,No,0
STU09683,7.03,69.51,70.82,1,1,5,1,3,0,No,0
STU09684,8.32,85.21,83.91,1,2,4,1,2,0,No,1
STU09685,6.13,51.29,43.03,2,3,2,0,1,0,Yes,0
STU09686,5.04,50.58,38.86,0,0,0,3,2,0,Yes,0
STU09687,7.37,69.38,69.32,0,0,6,2,1,0,Yes,1
STU09688,4.65,39.48,48.7,1,1,2,3,2,0,No,1
STU09689,6.65,66.37,55.98,2,6,0,0,2,2,No,0
STU09690,8.36,90.3,74.36,1,3,5,0,2,1,Yes,1
STU09691,7.67,81.36,83.41,0,0,0,2,0,0,No,1
STU09692,8.2,82.02,75.86,2,3,3,2,1,0,Yes,1
STU09693,7.71,66.66,68.53,0,0,1,1,3,0,Yes,1
STU09694,9.77,98.5,87.97,1,1,3,4,3,0,Yes,1
STU09695,6.32,45.79,54.22,0,0,0,1,2,0,No,0
STU09696,7.46,78.29,68.78,1,3,4,5,3,0,Yes,1
STU09697,6.5,72.68,57.02,3,11,2,2,3,0,Yes,1
STU09698,8.1,83.3,73.85,1,3,3,1,3,0,Yes,1
STU09699,6.93,68.43,60.61,1,1,3,0,5,0,No,0
STU09700,8.98,90.25,84.76,1,2,1,3,5,0,Yes,1
STU09701,6.39,59.72,43.32,1,1,3,4,1,0,Yes,1
STU09702,8.62,100.0,89.04,1,2,1,2,0,0,Yes,0
STU09703,7.68,72.88,66.7,0,0,1,2,1,0,No,1
STU09704,6.96,61.47,58.65,2,6,3,3,1,0,Yes,1
STU09705,7.62,75.1,80.06,1,3,1,2,4,1,No,1
STU09706,7.3,82.97,72.94,2,4,3,2,1,0,No,1
STU09707,7.41,70.59,71.58,1,3,4,1,4,0,Yes,0
STU09708,6.76,66.59,50.76,2,6,1,2,4,0,No,1
STU09709,6.19,62.34,49.28,1,2,1,5,3,0,Yes,1
STU09710,6.61,66.37,57.4,3,12,1,7,2,0,Yes,1
STU09711,5.06,53.25,43.28,2,6,2,1,3,0,No,1
STU09712,7.97,89.71,85.05,1,1,3,1,3,0,No,1
STU09713,5.58,51.84,58.95,0,0,1,0,0,0,No,0
STU09714,6.75,61.08,64.51,0,0,2,2,1,0,No,0
STU09715,7.75,79.57,72.48,0,0,3,2,4,0,No,1
STU09716,7.97,79.14,85.46,0,0,5,0,1,0,No,1
STU09717,4.96,61.86,40.19,0,0,0,1,4,0,No,0
STU09718,6.89,62.94,47.4,0,0,1,0,0,1,Yes,0
STU09719,7.53,78.71,65.31,0,0,2,2,1,0,Yes,1
STU09720,7.06,59.83,51.6,2,4,2,2,4,0,Yes,1
STU09721,8.55,86.71,80.61,0,0,2,1,2,0,Yes,1
STU09722,6.05,52.56,50.22,1,2,4,0,1,1,Yes,1
STU09723,4.64,49.96,35.0,3,8,3,6,2,0,Yes,1
STU09724,7.93,85.04,72.71,1,3,2,2,2,0,No,0
STU09725,6.38,66.92,46.86,0,0,2,1,1,0,No,0
STU09726,4.98,54.83,43.04,1,2,2,4,3,1,Yes,0
STU09727,6.82,64.62,56.9,1,1,4,4,5,0,No,1
STU09728,8.42,79.39,88.12,0,0,1,0,2,0,No,1
STU09729,5.55,44.83,47.81,0,0,1,1,1,0,Yes,0
STU09730,9.69,91.36,96.17,2,5,3,1,4,0,No,1
STU09731,6.04,55.02,48.34,1,3,4,1,2,1,No,0
STU09732,7.1,71.02,79.33,3,6,3,0,1,1,Yes,0
STU09733,5.6,46.9,47.12,1,2,5,0,3,0,Yes,1
STU09734,7.05,77.29,62.5,0,0,3,0,2,0,No,0
STU09735,6.85,56.54,76.83,2,3,1,1,3,0,No,1
STU09736,5.29,44.58,35.0,2,4,8,1,1,0,No,1
STU09737,10.0,83.43,83.58,0,0,2,1,3,0,No,1
STU09738,6.43,57.76,46.03,0,0,2,0,1,0,No,1
STU09739,6.43,66.51,45.0,1,3,3,1,1,0,No,0
STU09740,8.11,80.81,67.13,2,6,3,0,1,0,No,1
STU09741,9.09,88.99,89.08,2,4,7,0,1,0,No,1
STU09742,8.3,88.13,73.17,1,3,3,2,1,0,Yes,1
STU09743,5.62,48.26,45.74,2,4,7,3,2,2,Yes,0
STU09744,7.25,73.98,74.04,0,0,1,3,1,0,Yes,0
STU09745,4.84,47.8,46.08,1,1,0,1,2,0,Yes,1
STU09746,8.04,75.11,81.37,2,6,7,0,3,0,No,1
STU09747,5.12,44.59,51.66,0,0,2,2,1,1,Yes,0
STU09748,6.08,56.67,61.2,0,0,1,5,3,1,Yes,0
STU09749,7.0,75.46,57.26,1,3,2,5,1,0,Yes,0
STU09750,7.51,83.24,75.45,2,5,6,1,4,0,No,1
STU09751,6.7,75.55,58.35,3,9,5,0,2,0,Yes,1
STU09752,8.75,89.94,83.15,1,3,1,0,2,0,No,0
STU09753,7.83,77.16,67.57,1,1,0,1,1,0,No,0
STU09754,7.74,78.26,72.45,1,1,0,0,1,0,No,0
STU09755,5.59,49.34,44.49,0,0,1,2,1,1,Yes,1
STU09756,8.95,85.44,93.47,1,1,6,7,0,0,Yes,1
STU09757,6.08,56.84,44.61,1,2,3,0,3,0,No,1
STU09758,9.0,90.65,70.76,0,0,0,2,2,0,Yes,1
STU09759,9.33,81.98,85.99,2,4,4,2,2,0,Yes,1
STU09760,7.59,83.15,66.08,1,2,6,2,1,1,No,0
STU09761,8.19,72.17,79.35,2,3,4,2,3,0,No,1
STU09762,4.0,43.79,46.09,1,3,2,0,1,0,No,0
STU09763,6.78,71.16,60.66,0,0,0,0,2,0,Yes,0
STU09764,8.27,87.57,78.34,0,0,2,4,4,0,Yes,1
STU09765,8.06,79.96,78.16,3,7,9,4,0,0,Yes,1
STU09766,5.6,61.92,52.19,1,3,0,0,2,0,No,0
STU09767,6.66,59.8,52.51,1,2,1,5,4,0,Yes,1
STU09768,4.08,35.0,46.66,2,3,5,0,3,2,Yes,0
STU09769,7.47,77.74,65.99,2,4,2,1,0,0,No,1
STU09770,4.83,35.62,46.91,2,3,2,6,1,0,Yes,1
STU09771,8.3,79.21,71.94,1,3,2,1,1,1,No,1
STU09772,8.36,88.4,84.92,0,0,2,1,3,1,Yes,0
STU09773,6.45,56.59,55.74,0,0,0,2,1,0,Yes,0
STU09774,7.6,80.21,74.31,1,1,3,1,4,0,No,1
STU09775,6.75,56.89,66.59,0,0,3,2,2,0,No,0
STU09776,7.28,77.32,64.25,2,4,4,1,1,2,No,1
STU09777,5.68,40.59,47.59,3,12,8,3,1,1,Yes,0
STU09778,7.72,86.25,77.16,1,1,2,1,1,0,No,0
STU09779,5.11,44.49,42.55,0,0,0,4,4,1,Yes,0
STU09780,4.9,55.71,47.83,0,0,1,3,1,0,Yes,1
STU09781,6.86,60.53,64.55,0,0,2,1,1,0,No,1
STU09782,6.76,75.5,57.47,0,0,1,2,2,1,No,1
STU09783,7.31,66.93,77.24,1,1,1,0,3,0,Yes,1
STU09784,6.25,45.92,57.05,3,11,5,0,2,0,No,1
STU09785,9.17,88.88,80.56,0,0,0,3,1,0,Yes,0
STU09786,7.18,78.11,62.59,3,9,4,1,5,2,No,1
STU09787,7.27,76.76,67.7,2,6,5,3,2,0,No,1
STU09788,7.23,78.34,71.05,2,5,1,0,2,0,No,0
STU09789,8.15,87.75,66.61,1,3,3,1,2,0,No,1
STU09790,7.66,72.75,69.87,0,0,1,0,0,0,Yes,0
STU09791,7.51,80.11,69.05,1,1,4,2,2,0,No,1
STU09792,7.85,80.37,68.19,1,2,2,1,1,0,No,1
STU09793,4.9,42.28,37.41,0,0,2,2,2,0,No,0
STU09794,4.95,47.75,44.49,1,2,2,1,1,0,Yes,0
STU09795,6.91,66.09,60.49,3,10,6,1,2,1,No,1
STU09796,6.77,72.7,58.74,0,0,3,4,4,0,Yes,1
STU09797,7.67,74.65,66.47,0,0,0,4,3,0,Yes,0
STU09798,7.02,64.91,64.0,0,0,0,0,3,0,No,0
STU09799,7.67,73.58,65.75,1,2,2,0,1,1,No,0
STU09800,5.57,61.31,55.68,1,3,3,4,2,0,Yes,0
STU09801,6.99,63.77,75.09,0,0,2,2,2,0,Yes,0
STU09802,5.46,56.97,43.35,1,2,5,2,2,0,Yes,1
STU09803,7.44,68.37,64.83,0,0,1,3,3,0,No,0
STU09804,4.84,49.35,48.44,1,3,0,4,1,0,Yes,0
STU09805,7.4,75.5,74.48,2,3,5,6,3,0,Yes,1
STU09806,5.31,55.66,56.51,0,0,0,0,1,0,No,0
STU09807,6.56,67.42,70.73,2,5,2,1,3,1,Yes,1
STU09808,8.03,82.3,66.65,1,3,3,1,1,1,No,1
STU09809,7.26,68.69,75.86,1,2,3,2,0,0,Yes,1
STU09810,5.11,57.07,42.99,1,2,2,2,5,0,Yes,1
STU09811,6.23,52.51,56.63,1,2,3,2,4,0,Yes,1
STU09812,5.27,35.0,49.72,1,1,0,1,1,1,No,0
STU09813,5.05,35.93,48.5,1,1,0,1,4,0,No,0
STU09814,7.14,60.31,73.0,0,0,4,0,2,0,Yes,1
STU09815,7.64,80.99,71.05,0,0,1,1,1,0,No,0
STU09816,7.51,88.79,66.78,2,5,3,0,2,0,No,1
STU09817,7.69,65.83,82.19,0,0,1,1,1,0,Yes,1
STU09818,6.99,62.91,59.38,2,6,5,0,4,2,No,1
STU09819,6.69,63.29,70.92,0,0,0,2,5,0,Yes,1
STU09820,5.77,60.76,43.9,1,2,3,1,1,0,No,0
STU09821,6.49,55.27,54.71,1,1,3,4,1,0,Yes,1
STU09822,5.48,52.9,45.21,0,0,1,4,2,0,Yes,0
STU09823,6.03,52.49,41.75,1,2,3,1,1,0,No,0
STU09824,7.1,85.13,57.25,0,0,1,3,3,0,Yes,1
STU09825,6.86,66.52,68.13,0,0,0,0,0,0,Yes,0
STU09826,10.0,92.03,76.57,1,2,4,2,2,0,Yes,1
STU09827,5.45,49.65,61.26,0,0,1,1,2,0,No,0
STU09828,6.86,63.04,61.97,1,3,0,2,4,0,Yes,0
STU09829,5.36,54.26,39.38,1,3,0,1,1,0,No,0
STU09830,6.55,53.86,60.34,1,2,5,5,3,0,Yes,1
STU09831,6.6,49.5,43.74,0,0,1,1,3,2,Yes,0
STU09832,7.97,80.34,76.24,0,0,0,3,4,0,Yes,1
STU09833,6.48,64.7,55.58,3,8,3,0,1,0,No,1
STU09834,6.78,60.81,53.7,2,5,7,1,3,1,No,1
STU09835,6.51,61.25,53.34,2,6,3,3,1,0,Yes,0
STU09836,5.39,41.41,54.89,1,1,1,2,2,1,No,0
STU09837,6.25,63.02,54.74,1,2,0,0,3,3,No,1
STU09838,6.56,64.82,60.3,1,3,5,2,2,0,Yes,1
STU09839,7.08,69.36,61.52,1,3,2,5,2,0,Yes,1
STU09840,7.64,78.42,66.46,0,0,0,0,2,3,Yes,0
STU09841,6.73,55.15,59.07,0,0,3,5,1,0,Yes,1
STU09842,6.71,55.07,45.42,0,0,3,1,2,0,No,0
STU09843,5.02,46.24,37.39,1,2,0,0,1,0,Yes,0
STU09844,7.62,80.1,66.5,0,0,0,3,2,0,Yes,1
STU09845,6.2,59.39,40.77,0,0,0,1,1,0,No,0
STU09846,7.86,77.77,80.84,0,0,0,0,0,1,Yes,1
STU09847,8.51,90.22,81.96,2,3,1,1,4,0,No,1
STU09848,6.78,72.93,57.68,1,1,3,2,4,0,Yes,1
STU09849,5.82,51.49,53.05,1,2,6,2,5,0,No,0
STU09850,6.98,69.4,54.67,0,0,0,1,5,0,Yes,1
STU09851,7.4,72.68,62.87,1,1,2,3,3,1,Yes,1
STU09852,6.64,61.31,65.77,1,2,4,0,2,0,No,1
STU09853,6.35,58.94,68.61,0,0,1,0,3,0,No,0
